,competitiveStats.awards.cards,competitiveStats.awards.medals,competitiveStats.awards.medalsBronze,competitiveStats.awards.medalsGold,competitiveStats.awards.medalsSilver,competitiveStats.careerStats.allHeroes.assists.defensiveAssists,competitiveStats.careerStats.allHeroes.assists.healingDone,competitiveStats.careerStats.allHeroes.assists.offensiveAssists,competitiveStats.careerStats.allHeroes.average.allDamageDoneAvgPer10Min,competitiveStats.careerStats.allHeroes.average.barrierDamageDoneAvgPer10Min,competitiveStats.careerStats.allHeroes.average.deathsAvgPer10Min,competitiveStats.careerStats.allHeroes.average.eliminationsAvgPer10Min,competitiveStats.careerStats.allHeroes.average.finalBlowsAvgPer10Min,competitiveStats.careerStats.allHeroes.average.healingDoneAvgPer10Min,competitiveStats.careerStats.allHeroes.average.heroDamageDoneAvgPer10Min,competitiveStats.careerStats.allHeroes.average.objectiveKillsAvgPer10Min,competitiveStats.careerStats.allHeroes.average.soloKillsAvgPer10Min,competitiveStats.careerStats.allHeroes.best.allDamageDoneMostInGame,competitiveStats.careerStats.allHeroes.best.barrierDamageDoneMostInGame,competitiveStats.careerStats.allHeroes.best.defensiveAssistsMostInGame,competitiveStats.careerStats.allHeroes.best.eliminationsMostInGame,competitiveStats.careerStats.allHeroes.best.finalBlowsMostInGame,competitiveStats.careerStats.allHeroes.best.healingDoneMostInGame,competitiveStats.careerStats.allHeroes.best.heroDamageDoneMostInGame,competitiveStats.careerStats.allHeroes.best.killsStreakBest,competitiveStats.careerStats.allHeroes.best.meleeFinalBlowsMostInGame,competitiveStats.careerStats.allHeroes.best.multikillsBest,competitiveStats.careerStats.allHeroes.best.objectiveKillsMostInGame,competitiveStats.careerStats.allHeroes.best.offensiveAssistsMostInGame,competitiveStats.careerStats.allHeroes.best.soloKillsMostInGame,competitiveStats.careerStats.allHeroes.best.turretsDestroyedMostInGame,competitiveStats.careerStats.allHeroes.combat.barrierDamageDone,competitiveStats.careerStats.allHeroes.combat.damageDone,competitiveStats.careerStats.allHeroes.combat.deaths,competitiveStats.careerStats.allHeroes.combat.eliminations,competitiveStats.careerStats.allHeroes.combat.finalBlows,competitiveStats.careerStats.allHeroes.combat.heroDamageDone,competitiveStats.careerStats.allHeroes.combat.meleeFinalBlows,competitiveStats.careerStats.allHeroes.combat.multikills,competitiveStats.careerStats.allHeroes.combat.objectiveKills,competitiveStats.careerStats.allHeroes.combat.soloKills,competitiveStats.careerStats.allHeroes.game.gamesLost,competitiveStats.careerStats.allHeroes.game.gamesPlayed,competitiveStats.careerStats.allHeroes.game.gamesTied,competitiveStats.careerStats.allHeroes.game.gamesWon,competitiveStats.careerStats.allHeroes.matchAwards.cards,competitiveStats.careerStats.allHeroes.matchAwards.medals,competitiveStats.careerStats.allHeroes.matchAwards.medalsBronze,competitiveStats.careerStats.allHeroes.matchAwards.medalsGold,competitiveStats.careerStats.allHeroes.matchAwards.medalsSilver,competitiveStats.games.played,competitiveStats.games.won,gamesWon,level,prestige
354,0.0,9.0,5.0,2.0,2.0,2.0,2914.0,3.0,7584.0,2605.0,7.83,13.06,4.1,1087.0,4582.0,3.73,1.12,8818.0,2839.0,1.0,17.0,8.0,1461.0,4920.0,9.0,2.0,4.0,4.0,3.0,8.0,4.0,6982.0,12282.0,21.0,35.0,11.0,12282.0,7.0,6.0,10.0,3.0,2.0,3.0,2.0,1.0,7.0,9.0,5.0,2.0,2.0,3.0,1.0,1084.0,8.0,5.0
6024,6.0,37.0,13.0,15.0,9.0,31.0,13628.0,47.0,11744.0,3243.0,7.55,21.7,11.48,714.0,7835.0,6.45,2.2,29456.0,11378.0,12.0,53.0,31.0,6484.0,18558.0,14.0,3.0,5.0,25.0,15.0,31.0,1.0,61885.0,149506.0,144.0,414.0,219.0,149506.0,6.0,5.0,123.0,42.0,10.0,17.0,2.0,7.0,6.0,37.0,13.0,15.0,9.0,17.0,7.0,353.0,31.0,1.0
13747,138.0,594.0,158.0,269.0,166.0,4270.0,2812529.0,1775.0,7516.0,2710.0,6.58,13.51,4.65,8302.0,4549.0,5.2,0.43,36677.0,20579.0,51.0,52.0,26.0,32758.0,19081.0,18.0,3.0,5.0,34.0,34.0,26.0,7.0,918076.0,1541298.0,2230.0,4576.0,1574.0,1541298.0,35.0,37.0,1761.0,144.0,138.0,280.0,2.0,140.0,138.0,594.0,158.0,269.0,166.0,280.0,140.0,801.0,99.0,2.0
2974,1.0,10.0,2.0,2.0,6.0,126.0,59184.0,31.0,2952.0,756.0,6.16,9.37,1.47,7926.0,2192.0,6.96,0.27,9885.0,2286.0,55.0,33.0,6.0,19752.0,7773.0,33.0,2.0,3.0,26.0,12.0,6.0,1.0,5642.0,16365.0,46.0,70.0,11.0,16365.0,7.0,1.0,52.0,2.0,2.0,5.0,1.0,2.0,1.0,10.0,2.0,2.0,6.0,5.0,2.0,78.0,41.0,0.0
7309,14.0,53.0,7.0,32.0,14.0,110.0,49134.0,70.0,13824.0,3219.0,5.32,31.75,14.27,2873.0,10437.0,11.11,3.45,26034.0,8516.0,44.0,54.0,39.0,18532.0,21155.0,25.0,3.0,4.0,27.0,19.0,39.0,1.0,55051.0,178485.0,91.0,543.0,244.0,178485.0,24.0,12.0,190.0,59.0,1.0,16.0,1.0,14.0,14.0,53.0,7.0,32.0,14.0,16.0,14.0,238.0,77.0,0.0
206,28.0,191.0,53.0,67.0,71.0,676.0,383722.0,514.0,9209.0,2819.0,6.53,14.64,6.2,4005.0,5857.0,5.13,0.89,38123.0,12712.0,49.0,47.0,23.0,18076.0,17871.0,15.0,2.0,5.0,19.0,30.0,23.0,8.0,270138.0,561187.0,626.0,1403.0,594.0,561187.0,23.0,9.0,492.0,85.0,42.0,78.0,2.0,35.0,28.0,191.0,53.0,67.0,71.0,78.0,35.0,2865.0,94.0,11.0
10363,68.0,442.0,141.0,171.0,130.0,721.0,128354.0,407.0,12978.0,4453.0,6.6,21.5,8.38,738.0,8142.0,7.16,1.24,35918.0,18197.0,41.0,61.0,24.0,20161.0,22137.0,21.0,4.0,5.0,36.0,17.0,24.0,15.0,774000.0,1415060.0,1147.0,3737.0,1457.0,1415060.0,78.0,68.0,1245.0,216.0,56.0,146.0,5.0,85.0,68.0,442.0,141.0,171.0,130.0,146.0,85.0,3749.0,63.0,11.0
5698,52.0,428.0,136.0,146.0,146.0,770.0,308569.0,597.0,10813.0,3611.0,5.83,18.4,8.52,1772.0,7037.0,5.15,1.64,33405.0,13147.0,25.0,60.0,27.0,20800.0,22954.0,27.0,6.0,5.0,26.0,18.0,27.0,9.0,628707.0,1225188.0,1015.0,3203.0,1484.0,1225188.0,95.0,40.0,897.0,285.0,78.0,149.0,3.0,68.0,52.0,428.0,136.0,146.0,146.0,149.0,68.0,601.0,67.0,2.0
9005,7.0,54.0,22.0,13.0,19.0,11.0,7938.0,13.0,10327.0,2942.0,7.13,20.7,12.17,271.0,7193.0,6.41,3.44,24801.0,12348.0,4.0,44.0,29.0,2046.0,13741.0,44.0,2.0,3.0,21.0,9.0,29.0,4.0,86295.0,210980.0,209.0,607.0,357.0,210980.0,13.0,3.0,188.0,101.0,9.0,25.0,2.0,16.0,7.0,54.0,22.0,13.0,19.0,25.0,16.0,1030.0,75.0,3.0
8369,2.0,12.0,5.0,6.0,1.0,25.0,1449.0,7.0,14213.0,6069.0,5.0,16.03,5.62,302.0,7989.0,3.96,0.62,23003.0,12170.0,17.0,30.0,9.0,1143.0,13062.0,13.0,1.0,4.0,8.0,4.0,9.0,2.0,29147.0,38367.0,24.0,77.0,27.0,38367.0,1.0,6.0,19.0,3.0,2.0,4.0,2.0,2.0,2.0,12.0,5.0,6.0,1.0,4.0,2.0,3432.0,74.0,15.0
5562,21.0,94.0,25.0,41.0,28.0,706.0,348253.0,7.0,6696.0,1174.0,5.38,21.43,4.72,9555.0,5326.0,11.03,0.41,19094.0,9160.0,44.0,50.0,18.0,24944.0,11885.0,50.0,2.0,4.0,30.0,3.0,18.0,5.0,42801.0,194128.0,196.0,781.0,172.0,194128.0,2.0,10.0,402.0,15.0,8.0,28.0,4.0,16.0,21.0,94.0,25.0,41.0,28.0,28.0,16.0,530.0,65.0,1.0
518,31.0,247.0,68.0,91.0,88.0,117.0,58324.0,81.0,8622.0,2389.0,8.52,16.38,6.72,583.0,6068.0,7.49,1.88,19434.0,10580.0,19.0,45.0,16.0,8433.0,13573.0,45.0,1.0,4.0,29.0,18.0,16.0,7.0,239122.0,607426.0,853.0,1640.0,673.0,607426.0,3.0,10.0,750.0,188.0,47.0,93.0,1.0,45.0,31.0,247.0,68.0,91.0,88.0,93.0,45.0,583.0,33.0,2.0
13101,3.0,34.0,12.0,8.0,14.0,66.0,27052.0,56.0,10960.0,3620.0,7.63,22.28,10.7,2373.0,7193.0,9.3,2.02,17262.0,9245.0,34.0,42.0,25.0,12152.0,12338.0,42.0,2.0,4.0,21.0,24.0,25.0,4.0,41276.0,82018.0,87.0,254.0,122.0,82018.0,7.0,3.0,106.0,23.0,2.0,10.0,2.0,8.0,3.0,34.0,12.0,8.0,14.0,10.0,8.0,95.0,34.0,0.0
4537,0.0,2.0,1.0,0.0,1.0,98.0,41762.0,58.0,6710.0,3281.0,18.44,1.68,1.68,2052.0,3382.0,6.0,1.13,4001.0,1957.0,26.0,1.0,1.0,12768.0,2017.0,1.0,2.0,4.0,18.0,13.0,1.0,4.0,1957.0,2017.0,11.0,1.0,1.0,2017.0,7.0,6.0,98.0,20.5,1.0,1.0,2.0,10.0,7.0,2.0,1.0,16.0,1.0,1.0,0.0,1361.0,80.0,6.0
1798,11.0,259.0,131.0,59.0,69.0,287.0,64155.0,176.0,11310.0,3699.0,7.97,19.95,8.45,611.0,7379.0,8.38,1.36,25374.0,14309.0,20.0,47.0,27.0,8704.0,17572.0,20.0,2.0,5.0,26.0,14.0,27.0,9.0,388070.0,774247.0,836.0,2093.0,887.0,774247.0,28.0,28.0,879.0,143.0,39.0,84.0,1.0,44.0,11.0,259.0,131.0,59.0,69.0,84.0,44.0,3600.0,83.0,14.0
8117,19.0,288.0,120.0,77.0,91.0,245.0,82713.0,182.0,10737.0,3133.0,7.35,18.12,7.58,825.0,7473.0,6.49,1.27,28063.0,11268.0,23.0,55.0,22.0,13289.0,20038.0,19.0,4.0,5.0,24.0,20.0,22.0,10.0,314175.0,749376.0,737.0,1817.0,760.0,749376.0,49.0,26.0,651.0,127.0,38.0,86.0,1.0,47.0,19.0,288.0,120.0,77.0,91.0,86.0,47.0,823.0,29.0,3.0
4657,1.0,15.0,4.0,4.0,7.0,67.0,30239.0,17.0,7926.0,2576.0,7.6,12.46,3.36,3767.0,5157.0,6.73,0.12,16541.0,7995.0,27.0,28.0,6.0,19110.0,10360.0,11.0,2.0,4.0,20.0,8.0,6.0,1.0,20676.0,41396.0,61.0,100.0,27.0,41396.0,2.0,3.0,54.0,1.0,6.0,7.0,2.0,1.0,1.0,15.0,4.0,4.0,7.0,7.0,1.0,1284.0,97.0,4.0
5443,56.0,266.0,60.0,111.0,95.0,1863.0,1100379.0,907.0,5632.0,1671.0,6.38,11.12,3.68,6926.0,3874.0,3.27,0.71,25666.0,9192.0,45.0,47.0,34.0,28949.0,17984.0,20.0,3.0,4.0,17.0,29.0,34.0,1.0,265548.0,615466.0,1014.0,1766.0,584.0,615466.0,27.0,8.0,519.0,113.0,70.0,136.0,4.0,62.0,56.0,266.0,60.0,111.0,95.0,136.0,62.0,1487.0,56.0,6.0
6005,2.0,17.0,8.0,4.0,5.0,98.0,1718.0,4.0,11061.0,2206.0,5.08,18.86,8.56,249.0,7261.0,4.93,1.45,20257.0,6194.0,26.0,34.0,13.0,1099.0,13248.0,11.0,2.0,4.0,10.0,4.0,13.0,1.0,15205.0,50042.0,35.0,130.0,59.0,50042.0,3.0,6.0,34.0,10.0,2.0,6.0,2.0,4.0,2.0,17.0,8.0,4.0,5.0,6.0,4.0,1417.0,57.0,5.0
2144,32.0,270.0,95.0,89.0,86.0,269.0,91949.0,264.0,10402.0,2857.0,8.19,21.67,12.69,667.0,7494.0,6.36,3.08,29910.0,13528.0,30.0,65.0,48.0,12510.0,23401.0,65.0,6.0,5.0,24.0,33.0,48.0,4.0,393640.0,1032452.0,1128.0,2985.0,1748.0,1032452.0,95.0,38.0,876.0,424.0,51.0,106.0,6.0,49.0,32.0,270.0,95.0,89.0,86.0,106.0,49.0,260.0,97.0,0.0
2922,74.0,400.0,101.0,206.0,93.0,162.0,106505.0,177.0,9681.0,2072.0,7.21,21.39,12.84,604.0,7455.0,5.65,4.56,33469.0,13005.0,16.0,49.0,35.0,11651.0,20465.0,49.0,2.0,3.0,19.0,15.0,35.0,6.0,365649.0,1315320.0,1272.0,3774.0,2265.0,1315320.0,15.0,16.0,997.0,804.0,61.0,151.0,1.0,89.0,74.0,400.0,101.0,206.0,93.0,151.0,89.0,1028.0,67.0,4.0
57,2.0,12.0,1.0,7.0,4.0,98.0,16.0,58.0,10156.0,1845.0,7.33,24.86,16.22,4.23,8224.0,7.07,5.5,14202.0,3396.0,26.0,41.0,25.0,16.0,10805.0,41.0,1.0,4.0,14.0,3.0,25.0,4.0,7050.0,31428.0,28.0,95.0,62.0,31428.0,2.0,6.0,27.0,21.0,3.0,4.0,2.0,1.0,2.0,12.0,1.0,7.0,4.0,4.0,1.0,586.0,48.0,2.0
4851,1.0,19.0,3.0,9.0,7.0,18.0,300.0,21.0,13153.0,5334.0,7.15,16.03,6.71,64.98,7732.0,4.55,1.08,19838.0,8983.0,9.0,27.0,9.0,300.0,10817.0,11.0,2.0,3.0,8.0,12.0,9.0,4.0,24624.0,35694.0,33.0,74.0,31.0,35694.0,7.0,2.0,21.0,5.0,3.0,5.0,2.0,2.0,1.0,19.0,3.0,9.0,7.0,5.0,2.0,2539.0,47.0,10.0
6216,0.0,2.0,2.0,0.0,0.0,98.0,41762.0,58.0,11009.0,1189.0,7.71,16.82,4.91,2052.0,9566.0,7.71,1.13,15706.0,1696.0,26.0,24.0,7.0,12768.0,13647.0,8.0,2.0,4.0,11.0,3.0,7.0,4.0,1696.0,13647.0,11.0,24.0,7.0,13647.0,7.0,6.0,11.0,20.5,0.0,15.0,2.0,10.0,7.0,2.0,2.0,16.0,13.0,0.0,0.0,3632.0,50.0,11.0
10893,0.0,0.0,0.0,0.0,0.0,98.0,41762.0,1.0,7782.0,534.0,8.24,20.59,11.18,2052.0,7248.0,7.06,2.35,13227.0,907.0,26.0,35.0,19.0,12768.0,12320.0,8.0,2.0,4.0,12.0,2.0,19.0,4.0,907.0,12320.0,14.0,35.0,19.0,12320.0,7.0,6.0,12.0,4.0,0.0,15.0,2.0,10.0,7.0,35.0,13.0,16.0,13.0,0.0,0.0,1190.0,4.0,4.0
1115,20.0,99.0,32.0,29.0,38.0,473.0,218019.0,406.0,10786.0,3345.0,6.66,19.37,7.83,5543.0,7194.0,7.04,1.53,26818.0,11514.0,41.0,53.0,34.0,23233.0,17302.0,17.0,3.0,5.0,18.0,37.0,34.0,3.0,131559.0,282985.0,262.0,762.0,308.0,282985.0,11.0,5.0,277.0,60.0,16.0,34.0,2.0,18.0,20.0,99.0,32.0,29.0,38.0,34.0,18.0,130.0,44.0,0.0
1560,2.0,54.0,24.0,7.0,23.0,98.0,4055.0,41.0,10668.0,2300.0,8.79,17.74,9.27,131.0,6289.0,6.04,2.0,41099.0,9633.0,26.0,40.0,28.0,1543.0,15025.0,16.0,1.0,4.0,17.0,7.0,28.0,3.0,71192.0,194690.0,272.0,549.0,287.0,194690.0,3.0,5.0,187.0,62.0,10.0,23.0,3.0,10.0,2.0,54.0,24.0,7.0,23.0,23.0,10.0,931.0,11.0,4.0
5851,3.0,29.0,12.0,8.0,9.0,50.0,22691.0,53.0,9813.0,3014.0,7.71,15.58,6.12,1716.0,6454.0,7.33,0.6,23857.0,9577.0,14.0,40.0,13.0,7417.0,14401.0,40.0,1.0,4.0,20.0,11.0,13.0,4.0,39860.0,85345.0,102.0,206.0,81.0,85345.0,1.0,7.0,97.0,8.0,5.0,10.0,2.0,5.0,3.0,29.0,12.0,8.0,9.0,10.0,5.0,3051.0,33.0,9.0
6350,13.0,124.0,60.0,20.0,44.0,292.0,134233.0,359.0,10440.0,3210.0,6.49,19.26,7.29,2427.0,6036.0,6.69,0.78,30976.0,14148.0,53.0,50.0,27.0,17280.0,19110.0,14.0,3.0,3.0,21.0,20.0,27.0,6.0,177546.0,333866.0,359.0,1065.0,403.0,333866.0,19.0,12.0,370.0,43.0,14.0,48.0,2.0,34.0,13.0,124.0,60.0,20.0,44.0,48.0,34.0,6986.0,35.0,22.0
2424,7.0,41.0,12.0,14.0,15.0,140.0,118105.0,118.0,6471.0,1892.0,7.92,15.35,5.53,7252.0,4496.0,6.63,0.49,15486.0,6313.0,20.0,27.0,15.0,16545.0,9173.0,27.0,1.0,4.0,14.0,24.0,15.0,4.0,30810.0,73221.0,129.0,250.0,90.0,73221.0,7.0,3.0,108.0,8.0,8.0,14.0,2.0,6.0,7.0,41.0,12.0,14.0,15.0,14.0,6.0,1765.0,89.0,6.0
131,46.0,440.0,160.0,145.0,135.0,706.0,282070.0,635.0,10770.0,2819.0,7.75,19.75,9.47,1403.0,7633.0,6.17,1.93,39363.0,14211.0,31.0,55.0,29.0,17711.0,25073.0,55.0,6.0,4.0,26.0,27.0,29.0,27.0,566546.0,1534268.0,1558.0,3970.0,1903.0,1534268.0,141.0,52.0,1240.0,387.0,78.0,167.0,1.0,88.0,46.0,440.0,160.0,145.0,135.0,167.0,88.0,854.0,22.0,3.0
5877,91.0,915.0,371.0,241.0,302.0,357.0,559460.0,1040.0,10984.0,2703.0,7.26,17.36,8.59,1400.0,6892.0,5.98,1.72,71264.0,12317.0,30.0,57.0,28.0,16617.0,17366.0,26.0,4.0,5.0,27.0,19.0,28.0,5.0,1079860.0,2753219.0,2902.0,6935.0,3433.0,2753219.0,179.0,103.0,2390.0,689.0,153.0,343.0,3.0,187.0,91.0,915.0,371.0,241.0,302.0,343.0,187.0,2921.0,65.0,10.0
2634,0.0,5.0,1.0,0.0,4.0,8.0,1328.0,3.0,11773.0,2654.0,8.31,24.35,12.17,394.0,8694.0,8.61,2.67,23209.0,5208.0,8.0,52.0,27.0,1328.0,18048.0,52.0,2.0,3.0,22.0,3.0,27.0,4.0,8938.0,29282.0,28.0,82.0,41.0,29282.0,7.0,1.0,29.0,9.0,1.0,2.0,2.0,1.0,7.0,5.0,1.0,16.0,4.0,2.0,1.0,1601.0,14.0,7.0
4331,9.0,110.0,39.0,36.0,35.0,60.0,39307.0,54.0,11584.0,3791.0,7.78,18.41,9.21,874.0,7671.0,4.76,1.45,32603.0,13232.0,23.0,43.0,26.0,17437.0,19105.0,16.0,4.0,4.0,16.0,15.0,26.0,8.0,170468.0,344917.0,350.0,828.0,414.0,344917.0,20.0,16.0,214.0,65.0,27.0,41.0,1.0,13.0,9.0,110.0,39.0,36.0,35.0,41.0,13.0,2155.0,77.0,8.0
9569,8.0,57.0,23.0,19.0,15.0,120.0,87121.0,77.0,6926.0,2212.0,7.66,13.82,5.59,2736.0,4196.0,7.6,1.07,26082.0,10299.0,26.0,42.0,16.0,15246.0,14666.0,42.0,2.0,4.0,30.0,20.0,16.0,10.0,70446.0,133621.0,244.0,440.0,178.0,133621.0,4.0,4.0,242.0,34.0,16.0,27.0,1.0,10.0,8.0,57.0,23.0,19.0,15.0,27.0,10.0,1253.0,37.0,4.0
949,2.0,18.0,4.0,8.0,6.0,98.0,60.0,58.0,9213.0,2463.0,9.21,22.31,13.46,10.62,6477.0,9.56,5.31,18779.0,9311.0,26.0,33.0,18.0,60.0,8990.0,33.0,1.0,4.0,28.0,13.0,18.0,3.0,13909.0,36577.0,52.0,126.0,76.0,36577.0,1.0,6.0,54.0,30.0,3.0,6.0,2.0,3.0,2.0,18.0,4.0,8.0,6.0,6.0,3.0,817.0,78.0,2.0
9761,0.0,7.0,2.0,3.0,2.0,23.0,15138.0,7.0,5824.0,2787.0,8.49,11.46,0.85,6424.0,2952.0,4.67,0.42,5983.0,2756.0,23.0,21.0,1.0,10460.0,3642.0,8.0,2.0,3.0,11.0,4.0,1.0,4.0,6568.0,6957.0,20.0,27.0,2.0,6957.0,7.0,1.0,11.0,1.0,2.0,3.0,2.0,10.0,7.0,7.0,2.0,3.0,2.0,3.0,0.0,478.0,93.0,1.0
5275,1.0,4.0,1.0,2.0,1.0,98.0,41762.0,58.0,9916.0,352.0,6.95,27.09,19.45,2052.0,9494.0,16.67,4.17,14274.0,506.0,26.0,39.0,28.0,12768.0,13667.0,39.0,2.0,3.0,24.0,13.0,28.0,1.0,506.0,13667.0,10.0,39.0,28.0,13667.0,7.0,1.0,24.0,6.0,0.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1753.0,78.0,5.0
1205,0.0,8.0,6.0,0.0,2.0,98.0,41762.0,58.0,7143.0,1556.0,8.76,17.99,10.18,2052.0,5485.0,5.44,2.96,16511.0,4402.0,26.0,39.0,25.0,12768.0,12080.0,39.0,2.0,4.0,18.0,2.0,25.0,4.0,13146.0,46341.0,74.0,152.0,86.0,46341.0,5.0,6.0,46.0,25.0,5.0,7.0,2.0,2.0,7.0,8.0,6.0,16.0,2.0,7.0,2.0,1002.0,19.0,4.0
2044,4.0,39.0,10.0,19.0,10.0,134.0,68638.0,75.0,10576.0,3406.0,7.57,13.13,4.76,3441.0,6927.0,4.71,0.6,30178.0,11367.0,34.0,34.0,16.0,18310.0,19831.0,9.0,2.0,3.0,12.0,18.0,16.0,7.0,67940.0,138175.0,151.0,262.0,95.0,138175.0,3.0,2.0,94.0,12.0,12.0,15.0,2.0,3.0,4.0,39.0,10.0,19.0,10.0,15.0,3.0,1691.0,31.0,5.0
5977,39.0,454.0,149.0,161.0,144.0,307.0,156593.0,229.0,10825.0,2987.0,7.38,18.87,9.36,846.0,7646.0,5.9,1.5,26356.0,9046.0,26.0,56.0,33.0,15501.0,22550.0,17.0,5.0,5.0,28.0,18.0,33.0,9.0,552691.0,1414823.0,1366.0,3492.0,1733.0,1414823.0,136.0,51.0,1092.0,278.0,79.0,156.0,2.0,75.0,39.0,454.0,149.0,161.0,144.0,156.0,75.0,1888.0,51.0,7.0
4999,1.0,11.0,3.0,2.0,6.0,60.0,45530.0,20.0,6849.0,2659.0,9.9,11.94,2.77,6630.0,4162.0,5.83,0.44,14108.0,7307.0,20.0,25.0,5.0,18118.0,6802.0,9.0,2.0,4.0,12.0,9.0,5.0,4.0,18257.0,28581.0,68.0,82.0,19.0,28581.0,7.0,6.0,40.0,3.0,4.0,6.0,2.0,2.0,1.0,11.0,3.0,2.0,6.0,6.0,2.0,1026.0,70.0,3.0
10023,1.0,7.0,2.0,3.0,2.0,13.0,41762.0,6.0,8674.0,1871.0,1.75,30.33,10.5,2052.0,6758.0,9.92,0.58,8137.0,2065.0,13.0,27.0,12.0,12768.0,6044.0,18.0,2.0,4.0,9.0,4.0,12.0,4.0,3208.0,11586.0,3.0,52.0,18.0,11586.0,7.0,1.0,17.0,1.0,0.0,2.0,2.0,2.0,1.0,7.0,2.0,3.0,2.0,2.0,2.0,485.0,51.0,1.0
1311,0.0,2.0,2.0,0.0,0.0,98.0,41762.0,58.0,14825.0,9618.0,14.27,4.76,3.17,2052.0,5207.0,6.0,1.13,9350.0,6066.0,26.0,3.0,2.0,12768.0,3284.0,2.0,2.0,4.0,18.0,1.0,2.0,4.0,6066.0,3284.0,9.0,3.0,2.0,3284.0,7.0,6.0,98.0,20.5,8.0,15.0,2.0,10.0,7.0,2.0,2.0,16.0,13.0,0.0,0.0,3442.0,77.0,11.0
718,2.0,25.0,9.0,10.0,6.0,98.0,119.0,58.0,11729.0,3246.0,8.12,20.27,10.75,9.19,8307.0,5.49,1.24,25823.0,10726.0,26.0,40.0,21.0,100.0,15584.0,11.0,2.0,5.0,17.0,6.0,21.0,4.0,41948.0,107365.0,105.0,262.0,139.0,107365.0,9.0,3.0,71.0,16.0,6.0,9.0,2.0,3.0,2.0,25.0,9.0,10.0,6.0,9.0,3.0,438.0,80.0,1.0
10103,54.0,437.0,106.0,197.0,134.0,828.0,6045.0,490.0,13741.0,5886.0,6.21,20.7,6.64,39.25,7653.0,9.06,0.54,33212.0,16174.0,28.0,54.0,22.0,2998.0,16168.0,26.0,2.0,5.0,30.0,16.0,22.0,8.0,906670.0,1178906.0,957.0,3188.0,1023.0,1178906.0,23.0,68.0,1395.0,83.0,61.0,132.0,2.0,71.0,54.0,437.0,106.0,197.0,134.0,132.0,71.0,159.0,58.0,0.0
10585,5.0,90.0,28.0,33.0,29.0,209.0,64230.0,103.0,10841.0,2962.0,8.0,16.42,6.11,1896.0,6546.0,6.97,0.44,28803.0,8940.0,31.0,35.0,16.0,13960.0,14434.0,14.0,2.0,3.0,22.0,27.0,16.0,3.0,100325.0,221691.0,271.0,556.0,207.0,221691.0,7.0,2.0,236.0,15.0,19.0,30.0,1.0,10.0,5.0,90.0,28.0,33.0,29.0,30.0,10.0,4290.0,16.0,13.0
5059,2.0,26.0,10.0,9.0,7.0,11.0,14573.0,30.0,9729.0,2088.0,7.79,15.57,7.22,1644.0,7485.0,5.08,0.68,19550.0,4970.0,5.0,33.0,18.0,5164.0,14578.0,10.0,3.0,4.0,9.0,9.0,18.0,4.0,18509.0,66335.0,69.0,138.0,64.0,66335.0,9.0,3.0,45.0,6.0,6.0,8.0,2.0,2.0,2.0,26.0,10.0,9.0,7.0,8.0,2.0,1024.0,78.0,3.0
3463,19.0,128.0,43.0,47.0,38.0,355.0,173765.0,259.0,8015.0,2470.0,6.79,15.51,8.16,2442.0,5460.0,4.92,2.23,30652.0,13844.0,36.0,54.0,39.0,16199.0,20239.0,54.0,2.0,4.0,21.0,24.0,39.0,3.0,175749.0,388547.0,483.0,1104.0,581.0,388547.0,25.0,7.0,350.0,159.0,24.0,63.0,1.0,38.0,19.0,128.0,43.0,47.0,38.0,63.0,38.0,459.0,90.0,1.0
4417,10.0,92.0,26.0,34.0,32.0,202.0,100146.0,173.0,8893.0,1564.0,7.45,19.26,9.74,2050.0,7163.0,4.77,2.48,26078.0,5291.0,39.0,47.0,30.0,18664.0,20155.0,19.0,5.0,3.0,18.0,24.0,30.0,4.0,76412.0,349991.0,364.0,941.0,476.0,349991.0,28.0,9.0,233.0,121.0,18.0,38.0,3.0,17.0,10.0,92.0,26.0,34.0,32.0,38.0,17.0,1152.0,96.0,3.0
4956,51.0,483.0,166.0,170.0,146.0,827.0,393171.0,645.0,9616.0,2429.0,7.46,17.66,9.37,1623.0,6707.0,4.07,2.7,45059.0,11316.0,37.0,52.0,38.0,23459.0,20425.0,24.0,4.0,4.0,24.0,39.0,38.0,8.0,588456.0,1624685.0,1807.0,4279.0,2269.0,1624685.0,79.0,27.0,987.0,653.0,77.0,211.0,6.0,128.0,51.0,483.0,166.0,170.0,146.0,211.0,128.0,417.0,42.0,1.0
753,68.0,448.0,135.0,177.0,136.0,567.0,298634.0,464.0,10603.0,3235.0,7.13,19.47,9.76,1414.0,7068.0,7.13,1.61,31080.0,14471.0,47.0,55.0,47.0,24761.0,21269.0,25.0,3.0,6.0,35.0,27.0,47.0,12.0,683120.0,1492654.0,1506.0,4112.0,2061.0,1492654.0,47.0,61.0,1505.0,341.0,85.0,175.0,6.0,84.0,68.0,448.0,135.0,177.0,136.0,175.0,84.0,392.0,79.0,1.0
